Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
1,100_0017_0049.JPG,-38.75752053,143.6738401,102.467,0.006,0.006,0.017
1,100_0017_0050.JPG,-38.75744311,143.6735144,102.586,0.006,0.006,0.017
1,100_0017_0051.JPG,-38.75737323,143.6731828,102.684,0.006,0.005,0.017
1,100_0017_0052.JPG,-38.75729785,143.6728529,102.816,0.006,0.005,0.017
1,100_0017_0053.JPG,-38.75722675,143.6725146,103.052,0.005,0.006,0.017
1,100_0017_0054.JPG,-38.75715177,143.6721832,103.14,0.006,0.006,0.017
1,100_0017_0055.JPG,-38.75707622,143.6718617,102.918,0.006,0.006,0.017
1,100_0017_0056.JPG,-38.75697812,143.6715477,102.667,0.006,0.006,0.017
1,100_0017_0057.JPG,-38.75690228,143.6712158,103.199,0.007,0.006,0.017
1,100_0017_0058.JPG,-38.75684205,143.6708756,103.401,0.006,0.006,0.017
1,100_0017_0059.JPG,-38.75683578,143.6707735,103.662,0.006,0.006,0.017
1,100_0017_0060.JPG,-38.75710469,143.6709415,102.23,0.007,0.006,0.016
1,100_0017_0061.JPG,-38.75732518,143.6710628,102.559,0.007,0.006,0.017
1,100_0017_0062.JPG,-38.75740557,143.6714293,101.774,0.006,0.005,0.017
1,100_0017_0063.JPG,-38.75747992,143.6717539,101.509,0.006,0.005,0.017
1,100_0017_0064.JPG,-38.75755646,143.6720855,101.341,0.006,0.006,0.016
1,100_0017_0065.JPG,-38.75763275,143.6724166,101.53,0.006,0.006,0.017
1,100_0017_0066.JPG,-38.75770734,143.6727436,101.684,0.007,0.006,0.017
1,100_0017_0067.JPG,-38.75778546,143.6730756,101.831,0.006,0.006,0.017
1,100_0017_0068.JPG,-38.7578602,143.6734029,101.998,0.007,0.006,0.017
1,100_0017_0069.JPG,-38.75793462,143.6737336,101.733,0.006,0.006,0.017
1,100_0017_0070.JPG,-38.75801111,143.6740622,101.666,0.006,0.006,0.017
1,100_0017_0071.JPG,-38.75808753,143.6743926,101.874,0.006,0.006,0.017
1,100_0017_0072.JPG,-38.75811975,143.6745046,101.774,0.006,0.006,0.018
1,100_0017_0073.JPG,-38.75839278,143.6744206,102,0.006,0.006,0.017
1,100_0017_0074.JPG,-38.75849319,143.6743355,102.992,0.006,0.006,0.017
1,100_0017_0075.JPG,-38.75839089,143.6739976,101.999,0.006,0.006,0.017
1,100_0017_0076.JPG,-38.75832403,143.6736594,102.282,0.007,0.006,0.017
1,100_0017_0077.JPG,-38.75824886,143.6733356,102.726,0.006,0.006,0.017
1,100_0017_0078.JPG,-38.75815359,143.6730225,102.814,0.006,0.005,0.017
1,100_0017_0079.JPG,-38.75808097,143.6726885,103.403,0.006,0.006,0.017
1,100_0017_0080.JPG,-38.75804611,143.6723855,103.882,0.006,0.006,0.017
1,100_0017_0081.JPG,-38.75813656,143.67275,102.343,0.006,0.006,0.017
1,100_0017_0082.JPG,-38.75821645,143.6730753,101.557,0.007,0.005,0.017
1,100_0017_0083.JPG,-38.7582988,143.6734046,101.189,0.006,0.006,0.017
1,100_0017_0084.JPG,-38.75837783,143.6737285,101.107,0.006,0.006,0.017
1,100_0017_0085.JPG,-38.75846086,143.6740555,101.449,0.006,0.006,0.017
1,100_0017_0086.JPG,-38.75848731,143.6741794,101.306,0.006,0.006,0.017
1,100_0017_0087.JPG,-38.75820008,143.6742897,101.101,0.006,0.006,0.017
1,100_0017_0088.JPG,-38.75794286,143.674387,101.457,0.006,0.006,0.017
1,100_0017_0089.JPG,-38.757689,143.6744841,101.5,0.007,0.006,0.017
1,100_0017_0090.JPG,-38.75758416,143.674519,101.573,0.007,0.006,0.017
1,100_0017_0091.JPG,-38.75732209,143.6743694,101.135,0.006,0.006,0.017
1,100_0017_0092.JPG,-38.75708999,143.6742041,102.149,0.006,0.006,0.017
1,100_0017_0093.JPG,-38.75706233,143.6741822,102.223,0.007,0.006,0.017
1,100_0017_0094.JPG,-38.75733702,143.6741161,101.84,0.006,0.006,0.017
