Flight,File name,Easting (m),Northing (m),Orthometric height (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
9,100_0030_0158.JPG,735230.930,5709915.191,101.063,0.014,0.011,0.026
9,100_0030_0159.JPG,735262.115,5709920.972,101.017,0.018,0.021,0.055
9,100_0030_0160.JPG,735293.193,5709926.530,101.066,0.019,0.019,0.049
9,100_0030_0161.JPG,735324.617,5709932.364,100.998,0.020,0.017,0.040
9,100_0030_0162.JPG,735355.950,5709938.281,100.941,0.022,0.018,0.039
9,100_0030_0163.JPG,735387.156,5709944.075,100.995,0.025,0.025,0.053
9,100_0030_0164.JPG,735418.591,5709949.830,101.053,0.021,0.018,0.038
9,100_0030_0165.JPG,735450.286,5709955.684,101.011,0.020,0.017,0.036
9,100_0030_0166.JPG,735481.373,5709961.401,101.030,0.019,0.019,0.042
9,100_0030_0167.JPG,735512.690,5709967.213,100.971,0.015,0.011,0.025
9,100_0030_0168.JPG,735544.526,5709973.114,100.998,0.013,0.011,0.025
9,100_0030_0169.JPG,735575.628,5709978.900,101.033,0.012,0.010,0.024
9,100_0030_0170.JPG,735606.201,5709984.475,101.041,0.014,0.011,0.026
9,100_0030_0171.JPG,735614.895,5709986.669,100.865,0.016,0.014,0.032
9,100_0030_0172.JPG,735625.173,5709998.172,100.897,0.019,0.016,0.034
9,100_0030_0173.JPG,735652.836,5710018.366,100.864,0.021,0.018,0.038
9,100_0030_0174.JPG,735678.141,5710037.292,100.884,0.022,0.018,0.039
9,100_0030_0175.JPG,735701.008,5710054.330,101.024,0.021,0.018,0.039
9,100_0030_0176.JPG,735701.553,5710055.064,101.011,0.021,0.019,0.040
9,100_0030_0177.JPG,735667.335,5710049.229,100.872,0.017,0.015,0.034
9,100_0030_0178.JPG,735635.080,5710043.069,101.066,0.014,0.013,0.030
9,100_0030_0179.JPG,735603.699,5710037.177,101.074,0.013,0.014,0.034
9,100_0030_0180.JPG,735572.212,5710031.314,100.978,0.013,0.016,0.044
9,100_0030_0181.JPG,735540.883,5710025.499,100.954,0.016,0.019,0.050
9,100_0030_0182.JPG,735509.870,5710019.727,100.967,0.018,0.016,0.038
9,100_0030_0183.JPG,735478.592,5710013.935,100.957,0.022,0.023,0.052
9,100_0030_0184.JPG,735446.758,5710008.069,101.036,0.024,0.021,0.046
9,100_0030_0185.JPG,735415.662,5710002.298,101.082,0.022,0.018,0.038
9,100_0030_0186.JPG,735384.191,5709996.489,101.148,0.030,0.032,0.079
9,100_0030_0187.JPG,735353.206,5709990.784,101.089,0.023,0.023,0.049
9,100_0030_0188.JPG,735321.358,5709984.823,101.102,0.020,0.017,0.039
9,100_0030_0189.JPG,735290.296,5709979.059,101.022,0.017,0.017,0.040
9,100_0030_0190.JPG,735258.726,5709973.113,101.079,0.015,0.018,0.047
9,100_0030_0191.JPG,735227.359,5709967.200,101.034,0.013,0.015,0.043
9,100_0030_0192.JPG,735195.901,5709961.269,101.080,0.013,0.012,0.028
9,100_0030_0193.JPG,735164.886,5709955.704,100.993,0.016,0.012,0.028
9,100_0030_0194.JPG,735133.357,5709949.927,100.940,0.020,0.019,0.043
9,100_0030_0195.JPG,735101.612,5709944.045,101.014,0.020,0.017,0.036
9,100_0030_0196.JPG,735070.691,5709938.291,101.121,0.022,0.018,0.039
9,100_0030_0197.JPG,735054.698,5709934.828,100.870,0.025,0.020,0.043
9,100_0030_0198.JPG,735089.371,5709924.859,100.900,0.019,0.015,0.034
9,100_0030_0199.JPG,735119.585,5709915.908,101.098,0.017,0.013,0.030
9,100_0030_0200.JPG,735150.213,5709906.929,101.125,0.015,0.012,0.028
9,100_0030_0201.JPG,735180.715,5709898.108,101.129,0.013,0.010,0.025
9,100_0030_0202.JPG,735211.417,5709889.167,101.072,0.013,0.010,0.024
9,100_0030_0203.JPG,735241.824,5709880.260,101.114,0.015,0.013,0.030
9,100_0030_0204.JPG,735271.191,5709871.563,101.140,0.018,0.015,0.035
9,100_0030_0205.JPG,735276.658,5709870.451,100.918,0.019,0.015,0.034
9,100_0030_0206.JPG,735311.370,5709877.238,100.883,0.021,0.018,0.038
9,100_0030_0207.JPG,735342.545,5709883.072,101.039,0.022,0.018,0.039
9,100_0030_0208.JPG,735373.582,5709888.864,101.080,0.021,0.018,0.038
9,100_0030_0209.JPG,735404.347,5709894.431,101.099,0.020,0.016,0.035
9,100_0030_0210.JPG,735414.150,5709897.006,100.830,0.019,0.015,0.033
9,100_0030_0211.JPG,735428.692,5709929.851,101.014,0.014,0.012,0.026
9,100_0030_0212.JPG,735441.417,5709958.725,101.044,0.014,0.016,0.043
9,100_0030_0213.JPG,735454.149,5709987.608,101.034,0.013,0.011,0.026
9,100_0030_0214.JPG,735466.867,5710016.532,101.033,0.016,0.015,0.036
9,100_0030_0215.JPG,735479.608,5710045.340,101.047,0.019,0.016,0.038
9,100_0030_0216.JPG,735490.821,5710069.296,100.974,0.021,0.028,0.054
9,100_0030_0217.JPG,735526.135,5710075.848,101.064,0.022,0.018,0.040
9,100_0030_0218.JPG,735557.305,5710081.626,101.112,0.025,0.020,0.044
9,100_0030_0219.JPG,735588.529,5710087.400,101.123,0.022,0.018,0.041
9,100_0030_0220.JPG,735619.750,5710093.087,101.096,0.022,0.024,0.063
9,100_0030_0221.JPG,735651.325,5710098.927,101.072,0.018,0.020,0.053
9,100_0030_0222.JPG,735682.258,5710104.663,101.101,0.014,0.016,0.043
9,100_0030_0223.JPG,735713.805,5710110.448,101.101,0.013,0.013,0.034
9,100_0030_0224.JPG,735745.331,5710116.419,101.128,0.015,0.014,0.033
9,100_0030_0225.JPG,735776.653,5710122.218,101.035,0.019,0.021,0.055
9,100_0030_0226.JPG,735797.510,5710126.399,100.829,0.020,0.021,0.046
9,100_0030_0227.JPG,735800.406,5710128.250,100.785,0.026,0.028,0.071
9,100_0030_0228.JPG,735805.484,5710127.306,100.828,0.027,0.027,0.068
9,100_0030_0229.JPG,735839.745,5710133.997,100.997,0.024,0.026,0.055
9,100_0030_0230.JPG,735871.388,5710139.703,101.013,0.030,0.031,0.078
9,100_0030_0231.JPG,735902.400,5710145.430,101.044,0.021,0.018,0.041
9,100_0030_0232.JPG,735933.819,5710151.206,101.048,0.023,0.025,0.064
9,100_0030_0233.JPG,735965.309,5710157.031,101.043,0.016,0.013,0.030
9,100_0030_0234.JPG,735987.198,5710160.617,100.771,0.013,0.011,0.026
9,100_0030_0235.JPG,735978.749,5710127.251,101.061,0.014,0.012,0.028
9,100_0030_0236.JPG,735971.345,5710104.708,101.048,0.019,0.019,0.040
9,100_0030_0237.JPG,735968.550,5710105.453,100.850,0.025,0.026,0.068
9,100_0030_0238.JPG,735977.798,5710140.241,100.982,0.022,0.019,0.042
9,100_0030_0239.JPG,735985.509,5710170.941,101.029,0.030,0.031,0.079
9,100_0030_0240.JPG,735993.118,5710201.409,101.074,0.024,0.024,0.053
9,100_0030_0241.JPG,735996.124,5710215.565,100.946,0.024,0.025,0.065
9,100_0030_0242.JPG,735961.780,5710210.245,100.850,0.014,0.014,0.032
9,100_0030_0243.JPG,735929.779,5710203.826,101.088,0.013,0.012,0.031
9,100_0030_0244.JPG,735898.528,5710197.663,101.140,0.014,0.016,0.044
9,100_0030_0245.JPG,735867.376,5710191.823,101.071,0.017,0.019,0.051
9,100_0030_0246.JPG,735836.115,5710186.083,101.059,0.022,0.023,0.062
9,100_0030_0247.JPG,735804.369,5710180.003,101.020,0.026,0.027,0.071
9,100_0030_0248.JPG,735773.257,5710174.169,101.070,0.029,0.030,0.077
9,100_0030_0249.JPG,735741.790,5710168.474,100.986,0.026,0.030,0.065
9,100_0030_0250.JPG,735710.413,5710162.754,100.964,0.022,0.019,0.043
9,100_0030_0251.JPG,735679.453,5710157.014,100.992,0.024,0.023,0.054
9,100_0030_0252.JPG,735648.213,5710151.259,101.010,0.021,0.021,0.053
9,100_0030_0253.JPG,735617.051,5710145.416,101.011,0.018,0.019,0.051
9,100_0030_0254.JPG,735585.517,5710139.722,100.920,0.014,0.016,0.043
9,100_0030_0255.JPG,735554.518,5710133.937,101.020,0.013,0.013,0.032
9,100_0030_0256.JPG,735525.589,5710128.223,101.050,0.015,0.015,0.033
9,100_0030_0257.JPG,735524.687,5710128.720,100.815,0.016,0.016,0.035
9,100_0030_0258.JPG,735542.313,5710160.064,100.905,0.023,0.022,0.049
9,100_0030_0259.JPG,735556.813,5710185.654,101.110,0.024,0.021,0.046
9,100_0030_0260.JPG,735558.605,5710187.731,101.100,0.022,0.019,0.042
9,100_0030_0261.JPG,735593.979,5710194.494,101.089,0.025,0.024,0.055
9,100_0030_0262.JPG,735624.742,5710200.227,101.128,0.026,0.026,0.069
9,100_0030_0263.JPG,735656.589,5710206.091,101.158,0.018,0.022,0.047
9,100_0030_0264.JPG,735687.638,5710211.849,101.135,0.016,0.015,0.035
9,100_0030_0265.JPG,735718.978,5710217.771,101.114,0.013,0.014,0.033
9,100_0030_0266.JPG,735749.982,5710223.516,101.028,0.014,0.015,0.042
9,100_0030_0267.JPG,735781.850,5710229.391,100.993,0.016,0.015,0.035
9,100_0030_0268.JPG,735812.969,5710235.167,100.967,0.019,0.015,0.033
9,100_0030_0269.JPG,735844.237,5710240.882,101.009,0.023,0.023,0.054
9,100_0030_0270.JPG,735875.557,5710246.634,100.976,0.029,0.030,0.076
9,100_0030_0271.JPG,735902.098,5710251.680,100.764,0.030,0.031,0.079
9,100_0030_0272.JPG,735867.882,5710259.372,100.852,0.026,0.026,0.069
9,100_0030_0273.JPG,735835.489,5710265.709,101.078,0.018,0.019,0.044
9,100_0030_0274.JPG,735804.408,5710272.196,101.100,0.017,0.018,0.049
9,100_0030_0275.JPG,735774.003,5710278.249,101.172,0.017,0.020,0.050
9,100_0030_0276.JPG,735766.219,5710279.479,101.011,0.014,0.015,0.041
9,100_0030_0277.JPG,735733.264,5710273.661,100.812,0.019,0.023,0.050
9,100_0030_0278.JPG,735700.852,5710267.045,101.120,0.020,0.021,0.045
9,100_0030_0279.JPG,735669.749,5710261.393,101.108,0.026,0.027,0.069
